date,sku,units-sold
7-28-2021,88f4fbd642b69fac,388
7-29-2021,88f4fbd642b69fac,389
7-30-2021,88f4fbd642b69fac,113
7-31-2021,88f4fbd642b69fac,406
8-1-2021,34b56ab7,276
8-2-2021,1cc77eae72,162
8-3-2021,3e080b,329
8-4-2021,88f4fbd642b69fac,499
8-5-2021,1cc77eae72,90
8-6-2021,34b56ab7,486
8-7-2021,34b56ab7,104
8-8-2021,1cc77eae72,268
8-9-2021,88f4fbd642b69fac,271
8-10-2021,88f4fbd642b69fac,453
8-11-2021,88f4fbd642b69fac,167
8-12-2021,3e080b,208
8-13-2021,1cc77eae72,376
8-14-2021,88f4fbd642b69fac,405
8-15-2021,88f4fbd642b69fac,359
8-16-2021,34b56ab7,195
8-17-2021,34b56ab7,446
8-18-2021,1cc77eae72,494
8-19-2021,88f4fbd642b69fac,497
8-20-2021,1cc77eae72,339
8-21-2021,88f4fbd642b69fac,300
8-22-2021,34b56ab7,204
8-23-2021,34b56ab7,471
8-24-2021,1cc77eae72,199
8-25-2021,1cc77eae72,203
8-26-2021,88f4fbd642b69fac,407
8-27-2021,88f4fbd642b69fac,88
8-28-2021,34b56ab7,108
8-29-2021,1cc77eae72,324
8-30-2021,88f4fbd642b69fac,223
8-31-2021,88f4fbd642b69fac,95
9-1-2021,1cc77eae72,408
9-2-2021,88f4fbd642b69fac,115
9-3-2021,1cc77eae72,365
9-4-2021,34b56ab7,478
9-5-2021,34b56ab7,258
9-6-2021,34b56ab7,404
9-7-2021,88f4fbd642b69fac,253
9-8-2021,34b56ab7,237
9-9-2021,88f4fbd642b69fac,140
9-10-2021,34b56ab7,340
9-11-2021,1cc77eae72,155
9-12-2021,1cc77eae72,213
9-13-2021,88f4fbd642b69fac,499
9-14-2021,1cc77eae72,180
9-15-2021,34b56ab7,73
9-16-2021,1cc77eae72,84
9-17-2021,3e080b,105
9-18-2021,1cc77eae72,132
9-19-2021,1cc77eae72,155
9-20-2021,1cc77eae72,412
9-21-2021,1cc77eae72,304
9-22-2021,1cc77eae72,201
9-23-2021,34b56ab7,196
9-24-2021,1cc77eae72,313
9-25-2021,88f4fbd642b69fac,181
9-26-2021,1cc77eae72,217
9-27-2021,1cc77eae72,357
9-28-2021,34b56ab7,309
9-29-2021,34b56ab7,292
9-30-2021,34b56ab7,475
10-1-2021,88f4fbd642b69fac,480
10-2-2021,88f4fbd642b69fac,88
10-3-2021,1cc77eae72,437
10-4-2021,34b56ab7,473
10-5-2021,88f4fbd642b69fac,278
10-6-2021,34b56ab7,258
10-7-2021,34b56ab7,475
10-8-2021,3e080b,84
10-9-2021,34b56ab7,381
10-10-2021,1cc77eae72,231
10-11-2021,0444e582,422
10-12-2021,34b56ab7,325
10-13-2021,88f4fbd642b69fac,475
10-14-2021,1cc77eae72,100
10-15-2021,88f4fbd642b69fac,307
10-16-2021,34b56ab7,435
10-17-2021,34b56ab7,189
10-18-2021,1cc77eae72,476
10-19-2021,1cc77eae72,369
10-20-2021,88f4fbd642b69fac,151
10-21-2021,88f4fbd642b69fac,390
10-22-2021,88f4fbd642b69fac,265
10-23-2021,1cc77eae72,471
10-24-2021,88f4fbd642b69fac,126
10-25-2021,34b56ab7,95
