date,sku,units,genre,hour,genre_cleaned,day,25CB99,87A4E4,CC2B77,AED206,9C88F3,ECC5CE,77AA3D,D8470A,647EED,4E3B4C
7-Nov-2012,647EED-ECC5CE-77AA3D-CC2B77-25CB99,20|14|12|10|16,Fem,12:27,F,Wed,16,0,10,0,0,14,12,0,20,0
8-Nov-2012,25CB99-4E3B4C-D8470A-77AA3D,11|7|5|20,-,12:08,-,Thu,11,0,0,0,0,0,20,5,0,7
9-Nov-2012,9C88F3-AED206-647EED-CC2B77-4E3B4C,13|12|14|18|19,-,11:55,-,Fri,0,0,18,12,13,0,0,0,14,19
10-Nov-2012,87A4E4-CC2B77-9C88F3,10|13|5,fem,15:32,F,Sat,0,10,13,0,5,0,0,0,0,0
11-Nov-2012,D8470A-AED206-4E3B4C-CC2B77-9C88F3-25CB99,11|18|10|7|18|11,F,20:18,F,Sun,11,0,7,18,18,0,0,11,0,10
12-Nov-2012,9C88F3-87A4E4-CC2B77,12|10|13,Fem,20:36,F,Mon,0,10,13,0,12,0,0,0,0,0
13-Nov-2012,25CB99-4E3B4C-9C88F3-77AA3D-CC2B77-87A4E4,13|20|8|13|20|12,Female,16:49,F,Tue,13,12,20,0,8,0,13,0,0,20
14-Nov-2012,CC2B77-77AA3D-D8470A-87A4E4-4E3B4C-647EED-25CB99-9C88F3-AED206-ECC5CE,7|9|17|12|18|14|13|7|15|4,masc,16:24,M,Wed,13,12,7,15,7,4,9,17,14,18
15-Nov-2012,ECC5CE-647EED-4E3B4C-D8470A-87A4E4-77AA3D-CC2B77-9C88F3-AED206,6|19|14|8|15|20|15|17|18,Fem,16:08,F,Thu,0,15,15,18,17,6,20,8,19,14
16-Nov-2012,D8470A-25CB99-77AA3D-9C88F3,13|17|9|16,fem,18:45,F,Fri,17,0,0,0,16,0,9,13,0,0
17-Nov-2012,647EED-9C88F3-4E3B4C-77AA3D-AED206-CC2B77,15|18|18|19|18|18,Masc,18:16,M,Sat,0,0,18,18,18,0,19,0,15,18
18-Nov-2012,CC2B77-77AA3D-9C88F3-25CB99-87A4E4-ECC5CE,4|16|18|19|16|9,M,17:10,M,Sun,19,16,4,0,18,9,16,0,0,0
19-Nov-2012,647EED-CC2B77-87A4E4-ECC5CE-77AA3D-4E3B4C-AED206-D8470A-9C88F3,15|6|12|13|11|17|8|7|5,Masc,19:47,M,Mon,0,12,6,8,5,13,11,7,15,17
20-Nov-2012,25CB99-87A4E4-4E3B4C-ECC5CE-647EED,19|6|5|15|6,Masc,15:29,M,Tue,19,6,0,0,0,15,0,0,6,5
21-Nov-2012,77AA3D-87A4E4-647EED-ECC5CE-CC2B77-9C88F3-25CB99,5|5|16|18|12|16|10,Fem,18:31,F,Wed,10,5,12,0,16,18,5,0,16,0
22-Nov-2012,87A4E4-77AA3D-9C88F3-AED206-4E3B4C-CC2B77-D8470A-647EED-ECC5CE,12|10|10|9|4|13|6|4|17,Fem,13:20,F,Thu,0,12,13,9,10,17,10,6,4,4
23-Nov-2012,87A4E4-77AA3D-9C88F3-4E3B4C-ECC5CE-CC2B77-647EED-D8470A-25CB99,10|10|8|4|17|19|15|18|8,fem,13:06,F,Fri,8,10,19,0,8,17,10,18,15,4
24-Nov-2012,CC2B77-87A4E4-D8470A-25CB99-ECC5CE-647EED-AED206-4E3B4C,20|7|18|12|15|17|19|20,Masc,11:55,M,Sat,12,7,20,19,0,15,0,18,17,20
25-Nov-2012,647EED-9C88F3-87A4E4-77AA3D-AED206-CC2B77-4E3B4C-D8470A,20|10|8|11|9|18|14|19,Fem,17:55,F,Sun,0,8,18,9,10,0,11,19,20,14
26-Nov-2012,D8470A-AED206-77AA3D-CC2B77-4E3B4C-87A4E4,9|17|18|20|8|7,Fem,16:04,F,Mon,0,7,20,17,0,0,18,9,0,8
27-Nov-2012,ECC5CE-9C88F3-CC2B77-647EED-77AA3D-D8470A,20|13|12|16|17|8,Masc,14:09,M,Tue,0,0,12,0,13,20,17,8,16,0
28-Nov-2012,25CB99-4E3B4C-9C88F3-AED206-77AA3D-647EED-D8470A-CC2B77-ECC5CE,16|15|8|16|8|15|9|11|16,F,15:32,F,Wed,16,0,11,16,8,16,8,9,15,15
29-Nov-2012,647EED-CC2B77-25CB99-ECC5CE-D8470A-AED206-4E3B4C-87A4E4-77AA3D,15|6|11|14|5|9|4|11|8,Female,17:40,F,Thu,11,11,6,9,0,14,8,5,15,4
30-Nov-2012,4E3B4C-87A4E4-647EED-ECC5CE-CC2B77-9C88F3-25CB99-77AA3D,10|8|20|5|11|4|11|4,M,15:40,M,Fri,11,8,11,0,4,5,4,0,20,10
1-Dec-2012,ECC5CE-D8470A-AED206-4E3B4C-77AA3D-9C88F3-25CB99-87A4E4-CC2B77,7|20|8|14|13|8|19|17|18,fem,17:44,F,Sat,19,17,18,8,8,7,13,20,0,14
2-Dec-2012,CC2B77-AED206-D8470A-9C88F3-87A4E4,5|7|14|10|11,-,14:32,-,Sun,0,11,5,7,10,0,0,14,0,0
3-Dec-2012,77AA3D-4E3B4C-647EED-87A4E4-25CB99-CC2B77-AED206-D8470A,12|19|19|17|16|5|19|5,Male,16:20,M,Mon,16,17,5,19,0,0,12,5,19,19
4-Dec-2012,D8470A-4E3B4C-25CB99-9C88F3-ECC5CE-647EED-AED206-77AA3D-87A4E4-CC2B77,19|15|6|6|8|7|15|4|7|4,Female,15:08,F,Tue,6,7,4,15,6,8,4,19,7,15
5-Dec-2012,9C88F3-AED206-D8470A-ECC5CE-647EED,5|5|12|17|17,Masc,17:32,M,Wed,0,0,0,5,5,17,0,12,17,0
6-Dec-2012,77AA3D-87A4E4-4E3B4C-ECC5CE-647EED-9C88F3-25CB99-AED206-D8470A,17|7|4|18|14|11|17|14|19,Female,13:25,F,Thu,17,7,0,14,11,18,17,19,14,4
7-Dec-2012,25CB99-D8470A-ECC5CE,4|11|16,fem,13:03,F,Fri,4,0,0,0,0,16,0,11,0,0
8-Dec-2012,AED206-ECC5CE-9C88F3-CC2B77,8|16|7|5,Female,18:17,F,Sat,0,0,5,8,7,16,0,0,0,0
9-Dec-2012,87A4E4-77AA3D-25CB99-D8470A,5|11|13|19,Masc,16:01,M,Sun,13,5,0,0,0,0,11,19,0,0
10-Dec-2012,647EED-9C88F3-ECC5CE-D8470A-25CB99-77AA3D-AED206-87A4E4,10|7|10|20|7|9|6|14,Masc,9:03,M,Mon,7,14,0,6,7,10,9,20,10,0
11-Dec-2012,77AA3D-87A4E4-AED206-647EED,12|16|8|4,M,9:45,M,Tue,0,16,0,8,0,0,12,0,4,0
12-Dec-2012,647EED-77AA3D-D8470A-9C88F3,7|6|11|18,masc,9:52,M,Wed,0,0,0,0,18,0,6,11,7,0
13-Dec-2012,CC2B77-87A4E4-D8470A-77AA3D-4E3B4C-ECC5CE-AED206-25CB99-647EED-9C88F3,20|15|6|6|13|17|16|14|14|7,fem,11:06,F,Thu,14,15,20,16,7,17,6,6,14,13
14-Dec-2012,D8470A-87A4E4-AED206-9C88F3-4E3B4C-CC2B77-ECC5CE-25CB99-647EED,14|15|13|8|14|14|13|19|15,Female,9:28,F,Fri,19,15,14,13,8,13,0,14,15,14
15-Dec-2012,ECC5CE-D8470A-AED206-9C88F3-87A4E4,9|14|15|5|17,Masc,17:29,M,Sat,0,17,0,15,5,9,0,14,0,0
16-Dec-2012,4E3B4C-AED206-87A4E4-ECC5CE-CC2B77-25CB99-9C88F3-77AA3D,17|15|6|15|7|13|10|11,Male,10:55,M,Sun,13,6,7,15,10,15,11,0,0,17
17-Dec-2012,9C88F3-CC2B77-25CB99-AED206-87A4E4-77AA3D-ECC5CE-D8470A-4E3B4C-647EED,12|18|17|4|20|7|17|14|8|8,Masc,16:09,M,Mon,17,20,18,4,12,17,7,14,8,8
18-Dec-2012,25CB99-CC2B77-AED206-ECC5CE-87A4E4,12|9|13|10|9,Female,10:17,F,Tue,12,9,9,13,0,10,0,0,0,0
19-Dec-2012,87A4E4-CC2B77-9C88F3-D8470A-4E3B4C,17|7|9|8|20,Masc,11:17,M,Wed,0,17,7,0,9,0,0,8,0,20
20-Dec-2012,ECC5CE-77AA3D-87A4E4-25CB99-9C88F3-D8470A-647EED-AED206,9|11|15|10|20|16|9|9,Female,15:36,F,Thu,10,15,0,9,20,9,11,16,9,0
21-Dec-2012,9C88F3-CC2B77-4E3B4C-25CB99-D8470A-AED206-ECC5CE-77AA3D,11|20|5|9|8|10|11|14,M,16:06,M,Fri,9,0,20,10,11,11,14,8,0,5
22-Dec-2012,25CB99-D8470A-77AA3D,16|6|10,masc,19:01,M,Sat,16,0,0,0,0,0,10,6,0,0
23-Dec-2012,77AA3D-9C88F3-ECC5CE-4E3B4C-647EED-AED206-D8470A-CC2B77-87A4E4,19|20|18|19|5|6|7|5|18,Fem,13:06,F,Sun,0,18,5,6,20,18,19,7,5,19
24-Dec-2012,4E3B4C-D8470A-9C88F3-25CB99-77AA3D-87A4E4,8|14|18|17|5|20,Female,11:29,F,Mon,17,20,0,0,18,0,5,14,0,8
25-Dec-2012,ECC5CE-AED206-9C88F3-4E3B4C-25CB99-647EED,6|18|10|16|8|10,F,18:20,F,Tue,8,0,0,18,10,6,0,0,10,16
26-Dec-2012,77AA3D-D8470A-25CB99-9C88F3-ECC5CE-647EED-AED206-4E3B4C,18|8|17|12|20|6|6|13,M,17:27,M,Wed,17,0,0,6,12,20,18,8,6,13
27-Dec-2012,ECC5CE-77AA3D-9C88F3-87A4E4-D8470A-CC2B77-647EED-4E3B4C-AED206-25CB99,7|13|15|12|9|12|6|17|4|5,M,16:10,M,Thu,5,12,12,4,15,7,13,9,6,17
28-Dec-2012,D8470A-87A4E4-4E3B4C-25CB99-77AA3D-CC2B77-AED206,4|7|13|5|9|8|4,fem,16:34,F,Fri,5,7,8,4,0,0,9,4,0,13
29-Dec-2012,CC2B77-4E3B4C-77AA3D-ECC5CE-647EED-9C88F3-AED206-87A4E4-D8470A-25CB99,16|4|18|13|4|16|12|10|7|6,Fem,9:44,F,Sat,6,10,16,12,16,13,18,7,4,4
30-Dec-2012,AED206-87A4E4-77AA3D-647EED-ECC5CE-CC2B77-D8470A-25CB99-9C88F3,12|20|7|12|4|15|17|6|19,fem,18:19,F,Sun,6,20,15,12,19,4,7,17,12,0
31-Dec-2012,87A4E4-AED206-CC2B77-9C88F3-D8470A,19|6|9|6|17,Masc,14:13,M,Mon,0,19,9,6,6,0,0,17,0,0
1-Jan-2013,4E3B4C-25CB99-9C88F3-CC2B77-D8470A-87A4E4-ECC5CE,16|4|11|17|8|9|15,masc,9:10,M,Tue,4,9,17,0,11,15,0,8,0,16
2-Jan-2013,25CB99-ECC5CE-9C88F3-77AA3D-CC2B77-D8470A-4E3B4C-647EED,10|19|13|13|19|15|5|16,fem,16:45,F,Wed,10,0,19,0,13,19,13,15,16,5
3-Jan-2013,25CB99-D8470A-4E3B4C-AED206-87A4E4-647EED-CC2B77-77AA3D,12|5|11|6|18|13|10|18,fem,9:47,F,Thu,12,18,10,6,0,0,18,5,13,11
4-Jan-2013,9C88F3-ECC5CE-87A4E4,6|4|9,fem,8:46,F,Fri,0,9,0,0,6,4,0,0,0,0
5-Jan-2013,25CB99-AED206-ECC5CE-647EED-D8470A-9C88F3,6|10|16|5|12|4,Fem,15:09,F,Sat,6,0,0,10,4,16,0,12,5,0
6-Jan-2013,ECC5CE-77AA3D-647EED-CC2B77-87A4E4-AED206-D8470A-4E3B4C-25CB99-9C88F3,15|7|10|11|6|16|7|14|11|15,masc,8:17,M,Sun,11,6,11,16,15,15,7,7,10,14
7-Jan-2013,CC2B77-AED206-ECC5CE-77AA3D-87A4E4-25CB99-9C88F3-D8470A,11|7|5|5|12|5|7|6,Fem,17:51,F,Mon,5,12,11,7,7,5,5,6,0,0
8-Jan-2013,77AA3D-4E3B4C-ECC5CE-25CB99-CC2B77-647EED-D8470A-87A4E4-AED206-9C88F3,19|8|5|14|4|19|12|4|6|17,Masc,12:23,M,Tue,14,4,4,6,17,5,19,12,19,8
9-Jan-2013,77AA3D-CC2B77-ECC5CE-25CB99-87A4E4-D8470A-9C88F3-647EED,20|16|20|11|20|9|8|5,-,17:47,-,Wed,11,20,16,0,8,20,20,9,5,0
10-Jan-2013,ECC5CE-AED206-77AA3D-D8470A-4E3B4C-87A4E4-9C88F3,20|13|14|12|8|14|7,F,15:30,F,Thu,0,14,0,13,7,20,14,12,0,8
11-Jan-2013,AED206-25CB99-ECC5CE-87A4E4-4E3B4C-77AA3D-CC2B77-D8470A-647EED-9C88F3,19|7|10|10|5|15|12|18|19|6,Female,11:25,F,Fri,7,10,12,19,6,10,15,18,19,5
12-Jan-2013,ECC5CE-25CB99-87A4E4-CC2B77-9C88F3-647EED-77AA3D,13|14|11|18|14|17|15,Masc,14:55,M,Sat,14,11,18,0,14,13,15,0,17,0
13-Jan-2013,647EED-ECC5CE-AED206-D8470A-9C88F3-77AA3D-CC2B77-87A4E4-25CB99,16|17|16|14|19|4|12|5|15,Masc,13:42,M,Sun,15,5,12,16,19,17,4,14,16,0
14-Jan-2013,D8470A-9C88F3-87A4E4-ECC5CE-77AA3D-AED206-25CB99,5|7|9|14|10|4|12,Fem,10:28,F,Mon,12,9,0,4,7,14,10,5,0,0
15-Jan-2013,9C88F3-AED206-647EED-25CB99-77AA3D-CC2B77-ECC5CE-4E3B4C-87A4E4,7|10|17|20|16|19|5|20|4,fem,19:06,F,Tue,20,4,19,10,7,5,16,0,17,20
16-Jan-2013,AED206-9C88F3-87A4E4-77AA3D-CC2B77,13|6|12|15|20,masc,16:34,M,Wed,0,12,20,13,6,0,15,0,0,0
17-Jan-2013,9C88F3-D8470A-AED206-4E3B4C-ECC5CE-25CB99,15|17|14|6|17|5,Fem,13:55,F,Thu,5,0,0,14,15,17,0,17,0,6
18-Jan-2013,ECC5CE-CC2B77-87A4E4-D8470A-AED206-9C88F3-647EED-25CB99,19|14|4|17|19|7|4|10,Female,12:51,F,Fri,10,4,14,19,7,19,0,17,4,0
19-Jan-2013,87A4E4-77AA3D-D8470A,10|10|17,Fem,8:44,F,Sat,0,10,0,0,0,0,10,17,0,0
20-Jan-2013,9C88F3-77AA3D-ECC5CE-25CB99,5|11|10|14,fem,20:33,F,Sun,14,0,0,0,5,10,11,0,0,0
21-Jan-2013,4E3B4C-647EED-CC2B77-ECC5CE-77AA3D-D8470A,7|4|12|17|5|14,Female,19:42,F,Mon,0,0,12,0,0,17,5,14,4,7
22-Jan-2013,647EED-CC2B77-4E3B4C-9C88F3-ECC5CE,15|7|17|17|18,-,15:09,-,Tue,0,0,7,0,17,18,0,0,15,17
23-Jan-2013,9C88F3-ECC5CE-25CB99-87A4E4-77AA3D-647EED,20|10|15|5|14|11,Fem,8:52,F,Wed,15,5,0,0,20,10,14,0,11,0
24-Jan-2013,CC2B77-ECC5CE-77AA3D-87A4E4-9C88F3-D8470A-4E3B4C,20|18|13|10|14|9|9,F,13:03,F,Thu,0,10,20,0,14,18,13,9,0,9
25-Jan-2013,647EED-CC2B77-4E3B4C-AED206-77AA3D,18|18|12|5|15,Masc,15:31,M,Fri,0,0,18,5,0,0,15,0,18,12
26-Jan-2013,25CB99-9C88F3-CC2B77-4E3B4C-AED206,6|12|13|13|18,F,15:25,F,Sat,6,0,13,18,12,0,0,0,0,13
27-Jan-2013,87A4E4-ECC5CE-4E3B4C-D8470A-77AA3D-25CB99-CC2B77-647EED-9C88F3,8|15|7|6|8|5|16|14|14,-,15:38,-,Sun,5,8,16,0,14,15,8,6,14,7
28-Jan-2013,77AA3D-87A4E4-AED206-4E3B4C-647EED-ECC5CE-9C88F3-D8470A-25CB99,13|20|13|16|8|19|5|10|10,Fem,17:40,F,Mon,10,20,0,13,5,19,13,10,8,16
29-Jan-2013,647EED-D8470A-AED206-ECC5CE-4E3B4C-CC2B77-87A4E4-25CB99,19|18|8|17|11|16|8|19,F,17:32,F,Tue,19,8,16,8,0,17,0,18,19,11
30-Jan-2013,647EED-4E3B4C-D8470A-9C88F3-77AA3D-ECC5CE,20|16|17|7|15|15,F,8:22,F,Wed,0,0,0,0,7,15,15,17,20,16
31-Jan-2013,ECC5CE-9C88F3-647EED,7|12|11,-,15:22,-,Thu,0,0,0,0,12,7,0,0,11,0
1-Feb-2013,AED206-ECC5CE-CC2B77-77AA3D-25CB99-647EED-87A4E4-D8470A-9C88F3,4|17|9|13|13|12|4|14|16,Fem,13:22,F,Fri,13,4,9,4,16,17,13,14,12,0
2-Feb-2013,ECC5CE-CC2B77-25CB99,8|19|11,Masc,13:41,M,Sat,11,0,19,0,0,8,0,0,0,0
3-Feb-2013,4E3B4C-9C88F3-87A4E4-77AA3D-ECC5CE-647EED-CC2B77-AED206-D8470A,12|9|11|20|9|5|18|13|11,Masc,15:16,M,Sun,0,11,18,13,9,9,20,11,5,12
4-Feb-2013,AED206-CC2B77-D8470A-647EED-9C88F3,20|9|9|6|16,F,9:20,F,Mon,0,0,9,20,16,0,0,9,6,0
5-Feb-2013,25CB99-87A4E4-D8470A-AED206-ECC5CE-647EED-CC2B77,7|13|15|17|11|17|16,masc,9:47,M,Tue,7,13,16,17,0,11,0,15,17,0
6-Feb-2013,9C88F3-CC2B77-AED206-D8470A-4E3B4C-87A4E4,14|6|14|18|10|9,-,18:34,-,Wed,0,9,6,14,14,0,0,18,0,10
7-Feb-2013,9C88F3-CC2B77-4E3B4C-25CB99-647EED-D8470A-87A4E4-ECC5CE,20|12|18|20|10|10|6|16,-,10:43,-,Thu,20,6,12,0,20,16,0,10,10,18
8-Feb-2013,D8470A-ECC5CE-CC2B77-AED206,5|16|8|13,fem,15:08,F,Fri,0,0,8,13,0,16,0,5,0,0
9-Feb-2013,CC2B77-4E3B4C-9C88F3-ECC5CE-647EED-87A4E4-AED206,11|11|13|4|5|5|11,Masc,16:38,M,Sat,0,5,11,11,13,4,0,0,5,11
10-Feb-2013,9C88F3-25CB99-AED206-D8470A-ECC5CE-87A4E4-CC2B77,8|4|13|15|5|4|10,-,12:46,-,Sun,4,4,10,13,8,5,0,15,0,0
11-Feb-2013,CC2B77-87A4E4-25CB99-77AA3D-AED206-D8470A-9C88F3,13|16|10|11|10|5|15,-,14:46,-,Mon,10,16,13,10,15,0,11,5,0,0
12-Feb-2013,D8470A-ECC5CE-25CB99-647EED-87A4E4-AED206-CC2B77-77AA3D,4|5|7|8|6|14|19|17,Masc,20:16,M,Tue,7,6,19,14,0,5,17,4,8,0
13-Feb-2013,77AA3D-9C88F3-4E3B4C-87A4E4,15|20|14|7,Female,17:25,F,Wed,0,7,0,0,20,0,15,0,0,14
14-Feb-2013,77AA3D-ECC5CE-9C88F3-AED206-CC2B77-87A4E4-647EED-25CB99-D8470A,14|7|17|9|15|8|10|4|19,-,14:11,-,Thu,4,8,15,9,17,7,14,19,10,0
15-Feb-2013,647EED-ECC5CE-AED206,10|13|15,-,18:22,-,Fri,0,0,0,15,0,13,0,0,10,0
16-Feb-2013,CC2B77-ECC5CE-9C88F3-4E3B4C-77AA3D-25CB99-647EED,9|20|4|11|10|18|15,M,19:53,M,Sat,18,0,9,0,4,20,10,0,15,11
17-Feb-2013,ECC5CE-77AA3D-D8470A-AED206-CC2B77-9C88F3,19|9|6|19|5|19,fem,11:34,F,Sun,0,0,5,19,19,19,9,6,0,0
18-Feb-2013,25CB99-77AA3D-AED206,7|5|13,Fem,19:45,F,Mon,7,0,0,13,0,0,5,0,0,0
19-Feb-2013,77AA3D-647EED-9C88F3,10|13|15,fem,18:54,F,Tue,0,0,0,0,15,0,10,0,13,0
20-Feb-2013,D8470A-647EED-9C88F3-AED206-CC2B77-87A4E4,20|20|11|6|16|7,Masc,20:08,M,Wed,0,7,16,6,11,0,0,20,20,0
21-Feb-2013,87A4E4-647EED-4E3B4C,16|12|12,Masc,16:40,M,Thu,0,16,0,0,0,0,0,0,12,12
22-Feb-2013,D8470A-ECC5CE-AED206-CC2B77-647EED-87A4E4-77AA3D-9C88F3-25CB99-4E3B4C,16|7|4|4|13|5|19|10|7|16,Fem,15:36,F,Fri,7,5,4,4,10,7,19,16,13,16
23-Feb-2013,CC2B77-87A4E4-9C88F3-ECC5CE-AED206-647EED-D8470A-77AA3D,20|11|16|20|4|20|6|19,F,19:33,F,Sat,0,11,20,4,16,20,19,6,20,0
24-Feb-2013,77AA3D-D8470A-9C88F3-ECC5CE,6|7|9|19,Masc,13:04,M,Sun,0,0,0,0,9,19,6,7,0,0
25-Feb-2013,CC2B77-647EED-ECC5CE-9C88F3,4|11|9|16,Masc,17:14,M,Mon,0,0,4,0,16,9,0,0,11,0
26-Feb-2013,4E3B4C-ECC5CE-CC2B77-25CB99-AED206-77AA3D-9C88F3-D8470A-87A4E4-647EED,17|15|19|14|12|15|16|8|15|15,fem,15:26,F,Tue,14,15,19,12,16,15,15,8,15,17
27-Feb-2013,9C88F3-25CB99-87A4E4-AED206-ECC5CE,7|12|11|14|18,masc,8:50,M,Wed,12,11,0,14,7,18,0,0,0,0
28-Feb-2013,ECC5CE-AED206-647EED-25CB99-D8470A,13|18|13|9|7,M,13:24,M,Thu,9,0,0,18,0,13,0,7,13,0
1-Mar-2013,87A4E4-D8470A-4E3B4C-25CB99,6|15|13|18,Masc,18:14,M,Fri,18,6,0,0,0,0,0,15,0,13
2-Mar-2013,77AA3D-AED206-87A4E4-D8470A-CC2B77,17|12|16|19|18,Female,15:03,F,Sat,0,16,18,12,0,0,17,19,0,0
3-Mar-2013,87A4E4-ECC5CE-4E3B4C-647EED-AED206-CC2B77-25CB99-D8470A-9C88F3-77AA3D,8|20|19|15|11|16|14|12|20|18,-,16:15,-,Sun,14,8,16,11,20,20,18,12,15,19
4-Mar-2013,4E3B4C-CC2B77-D8470A-77AA3D-ECC5CE-9C88F3-25CB99,19|11|12|18|16|5|15,Masc,11:23,M,Mon,15,0,11,0,5,16,18,12,0,19
5-Mar-2013,CC2B77-4E3B4C-77AA3D-D8470A-25CB99,11|10|12|15|11,-,20:06,-,Tue,11,0,11,0,0,0,12,15,0,10
6-Mar-2013,87A4E4-4E3B4C-CC2B77-9C88F3-AED206-647EED-D8470A-25CB99,11|4|10|12|7|18|7|15,Male,12:17,M,Wed,15,11,10,7,12,0,0,7,18,4
7-Mar-2013,CC2B77-87A4E4-AED206,5|16|6,masc,8:19,M,Thu,0,16,5,6,0,0,0,0,0,0
8-Mar-2013,AED206-25CB99-9C88F3-CC2B77-4E3B4C-D8470A-647EED,6|15|16|12|6|12|15,masc,15:05,M,Fri,15,0,12,6,16,0,0,12,15,6
9-Mar-2013,25CB99-CC2B77-87A4E4-4E3B4C-D8470A-647EED-AED206-77AA3D-9C88F3-ECC5CE,16|18|6|16|5|8|18|6|12|14,Masc,16:23,M,Sat,16,6,18,18,12,14,6,5,8,16
10-Mar-2013,ECC5CE-87A4E4-25CB99-77AA3D-CC2B77-647EED-9C88F3-AED206-D8470A-4E3B4C,7|8|15|7|10|4|16|7|8|15,Female,19:27,F,Sun,15,8,10,7,16,7,7,8,4,15
11-Mar-2013,9C88F3-D8470A-AED206-ECC5CE-25CB99-77AA3D-647EED,8|10|8|14|10|19|8,Fem,8:02,F,Mon,10,0,0,8,8,14,19,10,8,0
12-Mar-2013,87A4E4-D8470A-77AA3D-25CB99-647EED-4E3B4C,4|6|11|13|11|19,Fem,14:41,F,Tue,13,4,0,0,0,0,11,6,11,19
13-Mar-2013,ECC5CE-25CB99-4E3B4C-647EED,9|14|10|12,Masc,11:49,M,Wed,14,0,0,0,0,9,0,0,12,10
14-Mar-2013,25CB99-D8470A-AED206-77AA3D-4E3B4C-ECC5CE-CC2B77,13|4|14|7|19|14|7,Fem,20:28,F,Thu,13,0,7,14,0,14,7,4,0,19
15-Mar-2013,4E3B4C-25CB99-77AA3D-CC2B77-AED206,7|4|10|13|15,fem,8:50,F,Fri,4,0,13,15,0,0,10,0,0,7
16-Mar-2013,CC2B77-25CB99-ECC5CE-647EED-9C88F3-AED206-4E3B4C-D8470A-87A4E4-77AA3D,16|7|12|11|7|12|11|5|19|17,Fem,13:08,F,Sat,7,19,16,12,7,12,17,5,11,11
17-Mar-2013,87A4E4-77AA3D-ECC5CE,10|16|20,Female,17:49,F,Sun,0,10,0,0,0,20,16,0,0,0
18-Mar-2013,4E3B4C-87A4E4-9C88F3-77AA3D-ECC5CE,13|9|20|19|12,fem,15:05,F,Mon,0,9,0,0,20,12,19,0,0,13
19-Mar-2013,CC2B77-D8470A-AED206-25CB99-647EED-87A4E4-4E3B4C-77AA3D-9C88F3-ECC5CE,11|5|16|14|10|18|10|14|17|20,F,19:53,F,Tue,14,18,11,16,17,20,14,5,10,10
20-Mar-2013,D8470A-647EED-CC2B77-87A4E4-ECC5CE-25CB99-4E3B4C-77AA3D-9C88F3,18|5|8|9|9|20|18|14|6,Masc,17:21,M,Wed,20,9,8,0,6,9,14,18,5,18
21-Mar-2013,AED206-25CB99-ECC5CE-9C88F3-CC2B77,16|11|4|17|9,F,19:46,F,Thu,11,0,9,16,17,4,0,0,0,0
22-Mar-2013,AED206-647EED-4E3B4C-CC2B77-87A4E4-ECC5CE-9C88F3,17|20|10|13|15|19|5,Fem,11:43,F,Fri,0,15,13,17,5,19,0,0,20,10
23-Mar-2013,CC2B77-87A4E4-4E3B4C-25CB99-AED206-77AA3D,6|19|13|5|11|16,Male,16:15,M,Sat,5,19,6,11,0,0,16,0,0,13
24-Mar-2013,ECC5CE-4E3B4C-AED206-D8470A-647EED-CC2B77-77AA3D-87A4E4-25CB99,19|14|18|19|11|8|12|19|15,Fem,11:51,F,Sun,15,19,8,18,0,19,12,19,11,14
25-Mar-2013,ECC5CE-CC2B77-4E3B4C-9C88F3-25CB99-D8470A-87A4E4-77AA3D,4|4|20|19|5|16|4|7,Female,11:20,F,Mon,5,4,4,0,19,4,7,16,0,20
26-Mar-2013,CC2B77-77AA3D-25CB99,8|15|6,fem,9:32,F,Tue,6,0,8,0,0,0,15,0,0,0
27-Mar-2013,647EED-4E3B4C-87A4E4-CC2B77-9C88F3-ECC5CE-D8470A-AED206-77AA3D,18|17|11|4|14|4|7|6|10,F,14:41,F,Wed,0,11,4,6,14,4,10,7,18,17
28-Mar-2013,77AA3D-4E3B4C-ECC5CE-87A4E4-D8470A-9C88F3,17|19|9|15|8|11,fem,16:49,F,Thu,0,15,0,0,11,9,17,8,0,19
29-Mar-2013,9C88F3-ECC5CE-AED206-D8470A-25CB99,11|6|8|12|20,-,19:53,-,Fri,20,0,0,8,11,6,0,12,0,0
30-Mar-2013,4E3B4C-AED206-87A4E4-D8470A-9C88F3-ECC5CE-77AA3D-25CB99-CC2B77,12|5|17|9|10|18|9|8|5,Female,10:12,F,Sat,8,17,5,5,10,18,9,9,0,12
31-Mar-2013,647EED-4E3B4C-AED206-77AA3D-25CB99-ECC5CE,13|20|16|16|7|7,Fem,14:35,F,Sun,7,0,0,16,0,7,16,0,13,20
1-Apr-2013,87A4E4-AED206-CC2B77-ECC5CE-25CB99-9C88F3-D8470A-647EED,10|4|15|20|18|10|4|20,Fem,15:23,F,Mon,18,10,15,4,10,20,0,4,20,0
2-Apr-2013,CC2B77-25CB99-ECC5CE-4E3B4C-77AA3D-87A4E4-AED206,8|18|5|6|15|12|6,fem,16:25,F,Tue,18,12,8,6,0,5,15,0,0,6
3-Apr-2013,77AA3D-AED206-4E3B4C-ECC5CE-9C88F3-D8470A-87A4E4,20|8|5|13|5|10|16,Female,17:09,F,Wed,0,16,0,8,5,13,20,10,0,5
4-Apr-2013,9C88F3-77AA3D-25CB99-87A4E4-647EED-D8470A,8|14|19|17|14|15,Male,8:15,M,Thu,19,17,0,0,8,0,14,15,14,0
